user_id,age,annual_income,country,duolingo_platform,duolingo_subscriber,duolingo_usage,employment_status,future_contact,gender,other_resources,primary_language_commitment,primary_language_review,primary_language_motivation,primary_language_motivation_followup,primary_language_proficiency,student,survey_complete,time_spent_seconds,duolingo_start_date,daily_goal,highest_course_progress,took_placement_test,purchased_subscription,highest_crown_count,n_active_days,n_lessons_started,n_lessons_completed,longest_streak,n_days_on_platform,cluster_id
35cb7abd72c911e98466dca9049399ef,18-34,"$0 - $10,000",CO,Android phone or tablet,"No, but I have previously paid for Duolingo Plus",Daily,Unemployed,Yes,Male,,I'm very committed to learning this language.,I am using Duolingo to learn this language for the first time.,I want to use my time more productively,"I want to spend less time playing games,I want to spend less time watching or reading the news",Beginner,Full-time student,1,257,3/28/22 17:38,,4.0,False,True,24.0,169,140.0,130.0,51,60,2
35cb7c0572c911e99108dca9049399ef,18-34,"$26,000 - $75,000",JP,iPhone or iPad,"Yes, I currently pay for Duolingo Plus",Daily,Employed full-time,Yes,Female,,I'm extremely committed to learning this language.,I am using Duolingo to review a language I've studied before.,I like to learn new languages,"I want to learn as many languages as I can,Other (please specify)",Intermediate,Not currently a student,1,183,8/19/21 4:07,20.0,33.0,True,True,120.0,93,228.0,189.0,275,281,3
35cb7ca672c911e9b1b4dca9049399ef,18-34,"$26,000 - $75,000",JP,iPhone or iPad,"Yes, I currently pay for Duolingo Plus",Daily,Employed full-time,Yes,Male,Other apps,I'm very committed to learning this language.,I am using Duolingo to learn this language for the first time.,I need to be able to speak the local language where I live,"I am an immigrant,I am a refugee",Beginner,Not currently a student,1,173,8/24/17 0:36,50.0,30.0,True,True,127.0,88,220.0,194.0,164,1737,0
35cb7d5172c911e9929fdca9049399ef,55 - 74,"$0 - $10,000",JP,iPhone or iPad,"Yes, I currently pay for Duolingo Plus",Daily,Retired,Yes,Female,,I'm extremely committed to learning this language.,I am using Duolingo to review a language I've studied before.,I want to connect with my heritage or identity,,Intermediate,Not currently a student,1,666,6/9/21 6:53,10.0,7.0,False,True,43.0,91,253.0,238.0,95,352,3
35cb7df072c911e984f6dca9049399ef,18-34,"$0 - $10,000",RU,Android phone or tablet,"Yes, I currently pay for Duolingo Plus",Daily,Employed full-time,No,Female,"Movies/TV Shows,Private tutor",I'm slightly committed to learning this language.,I am using Duolingo to learn this language for the first time.,I want to keep my brain healthy,,Intermediate,Not currently a student,1,270,2/3/17 14:45,,34.0,False,True,143.0,88,266.0,194.0,131,1939,3
35cb7e8f72c911e9888edca9049399ef,35 - 54,"$0 - $10,000",TW,Android phone or tablet,"No, I have never paid for Duolingo Plus",Daily,Unemployed,Yes,Female,Movies/TV Shows,I'm moderately committed to learning this language.,I am using Duolingo to learn this language for the first time.,I want to use my time more productively,I want to spend less time watching or reading the news,Beginner,Not currently a student,1,411,1/10/22 21:14,,46.0,True,False,277.0,88,741.0,668.0,135,137,2
35cb7f3a72c911e9a41edca9049399ef,Under 18,"$0 - $10,000",JP,Android phone or tablet,"No, I have never paid for Duolingo Plus",Daily,Unemployed,Yes,Female,Movies/TV Shows,I'm very committed to learning this language.,I am using Duolingo to learn this language for the first time.,I want to use my time more productively,I want to spend less time watching or reading the news,Intermediate,Full-time student,1,279,6/29/20 17:22,,3.0,False,False,2.0,2,22.0,22.0,2,697,1
35cb806672c911e99d47dca9049399ef,18-34,"$0 - $10,000",TW,Web browser,"No, I have never paid for Duolingo Plus",Weekly,Employed full-time,Yes,Male,Online language class,I'm moderately committed to learning this language.,I am using Duolingo to review a language I've studied before.,I need to be able to speak the local language where I live,"I am an immigrant,I am a refugee",Intermediate,Not currently a student,1,254,2/1/17 3:18,,58.0,False,False,52.0,9,72.0,62.0,2,1941,1
35cb80fd72c911e99c2bdca9049399ef,18-34,"$26,000 - $75,000",JP,Web browser,"Yes, I currently pay for Duolingo Plus",Daily,Employed full-time,Yes,Female,Other (please specify),I'm very committed to learning this language.,I am using Duolingo to review a language I've studied before.,I need to be able to speak the local language where I live,"I am an expat,I am studying abroad",Intermediate,Not currently a student,1,538,12/14/20 14:29,,50.0,True,True,88.0,42,624.0,603.0,42,529,3
35cb819c72c911e98d1adca9049399ef,55 - 74,"$151,000 or more",TW,Android phone or tablet,"No, I have never paid for Duolingo Plus",Weekly,Retired,Yes,Male,Movies/TV Shows,I'm slightly committed to learning this language.,I am using Duolingo to review a language I've studied before.,I like to learn new languages,Language learning is a hobby,Intermediate,Not currently a student,1,287,12/11/17 0:03,,62.0,True,False,,7,25.0,24.0,1,1628,1
35cb82fa72c911e99854dca9049399ef,75 or older,"$26,000 - $75,000",JP,iPhone or iPad,"No, I have never paid for Duolingo Plus",Daily,Retired,Yes,Female,Textbooks,I'm moderately committed to learning this language.,I am using Duolingo to learn this language for the first time.,I want my family to learn a language together,,Beginner,Not currently a student,1,408,12/8/21 17:41,20.0,9.0,False,False,36.0,48,126.0,104.0,9,170,2
35cb839972c911e9812ddca9049399ef,35 - 54,"$26,000 - $75,000",JP,Web browser,"Yes, I currently pay for Duolingo Plus",Daily,Employed full-time,Yes,Male,"Other apps,Speak with others (language events, conversation groups, meet-ups, etc.)",I'm very committed to learning this language.,I am using Duolingo to review a language I've studied before.,I want my family to learn a language together,,Beginner,Not currently a student,1,207,11/10/18 15:50,,36.0,True,True,20.0,45,263.0,246.0,13,1294,0
35cb843a72c911e9a9c5dca9049399ef,55 - 74,"$0 - $10,000",RU,iPhone or iPad,I don't know if I pay for Duolingo Plus,Daily,Retired,Yes,Male,"Textbooks,Movies/TV Shows",I'm very committed to learning this language.,I am using Duolingo to review a language I've studied before.,I want to keep my brain healthy,,Intermediate,Not currently a student,1,692,2/20/20 13:21,10.0,34.0,True,True,159.0,94,348.0,304.0,96,827,3
35cb84d972c911e9b919dca9049399ef,55 - 74,"$26,000 - $75,000",JP,iPhone or iPad,"Yes, I currently pay for Duolingo Plus",Daily,Employed part-time,Yes,Female,Other apps,I'm very committed to learning this language.,I am using Duolingo to learn this language for the first time.,I am preparing for a trip,"I want to learn some basics in the local language,I want to show respect by speaking the local language,I have an upcoming trip,Someday I would like to travel to a country that uses this language,I am planning to move to a different country",Beginner,Not currently a student,1,330,7/23/20 22:15,20.0,57.0,False,True,219.0,87,554.0,476.0,26,673,0
35cb857a72c911e9bb47dca9049399ef,Under 18,"$0 - $10,000",JP,iPhone or iPad,"No, I have never paid for Duolingo Plus",Weekly,Unemployed,No,Female,"Textbooks,Speak with others (language events, conversation groups, meet-ups, etc.),In-person language class",I'm moderately committed to learning this language.,I am using Duolingo to review a language I've studied before.,I want to challenge myself,,Intermediate,Full-time student,1,180,3/28/22 21:16,,17.0,False,False,29.0,35,127.0,107.0,11,60,1
35cb860f72c911e98694dca9049399ef,18-34,"$76,000 - $150,000",TW,Android phone or tablet,"No, I have never paid for Duolingo Plus",Daily,Employed part-time,No,Male,,I'm moderately committed to learning this language.,I am using Duolingo to review a language I've studied before.,I want to use my time more productively,Other (please specify),Intermediate,Not currently a student,1,2574,6/25/17 4:11,,83.0,True,False,197.0,66,238.0,229.0,51,1797,1
35cb86b072c911e99ecfdca9049399ef,55 - 74,"$26,000 - $75,000",JP,iPhone or iPad,"Yes, I currently pay for Duolingo Plus",Daily,Retired,Yes,Female,,I'm moderately committed to learning this language.,I am using Duolingo to review a language I've studied before.,I want to use my time more productively,"I want to spend less time watching or reading the news,Other (please specify)",Intermediate,Not currently a student,1,320,7/18/19 16:12,20.0,21.0,False,True,53.0,49,49.0,48.0,0,1044,3
35cb874f72c911e9be06dca9049399ef,18-34,"$0 - $10,000",TW,Web browser,"No, I have never paid for Duolingo Plus",Daily,Unemployed,Yes,Male,,I'm extremely committed to learning this language.,I am using Duolingo to learn this language for the first time.,I need to be able to speak the local language where I live,"I am an immigrant,I am a refugee",Beginner,Not currently a student,1,419,3/14/22 20:01,,42.0,True,False,174.0,75,651.0,639.0,75,74,2
35cb87ee72c911e9b24bdca9049399ef,35 - 54,"$26,000 - $75,000",RU,iPhone or iPad,"Yes, I currently pay for Duolingo Plus",Daily,Employed part-time,Yes,Female,Other (please specify),I'm moderately committed to learning this language.,I am using Duolingo to review a language I've studied before.,I want to use my time more productively,"I want to spend less time playing games,I want to spend less time watching or reading the news",Intermediate,Not currently a student,1,415,11/8/17 10:45,30.0,50.0,True,True,105.0,48,172.0,146.0,6,1661,3
35cb888572c911e98491dca9049399ef,18-34,"$76,000 - $150,000",JP,Android phone or tablet,"Yes, I currently pay for Duolingo Plus",Daily,Employed full-time,Yes,Male,,I'm very committed to learning this language.,I am using Duolingo to review a language I've studied before.,I like to learn new languages,Language learning is a hobby,Intermediate,Not currently a student,1,658,9/19/16 20:12,,64.0,True,True,164.0,60,212.0,198.0,59,2076,3
35cb892372c911e9b800dca9049399ef,18-34,"$76,000 - $150,000",JP,Android phone or tablet,"No, I have never paid for Duolingo Plus",Daily,Unemployed,No,Female,,I'm moderately committed to learning this language.,I am using Duolingo to review a language I've studied before.,I am preparing for a trip,,Intermediate,Not currently a student,1,183,7/27/19 5:04,,48.0,True,False,121.0,63,116.0,111.0,65,1035,1
35cb89c772c911e9a938dca9049399ef,55 - 74,"$26,000 - $75,000",RU,Web browser,"Yes, I currently pay for Duolingo Plus",Daily,Retired,Yes,Male,Other apps,I'm moderately committed to learning this language.,I am using Duolingo to learn this language for the first time.,I want to improve relationships with some of the people in my life,"I want to learn this language together with my family,Other (please specify)",Beginner,Not currently a student,1,699,2/6/21 16:56,,30.0,False,True,149.0,73,234.0,196.0,12,475,0
35cb8a6672c911e990a2dca9049399ef,18-34,"$26,000 - $75,000",JP,iPhone or iPad,"No, I have never paid for Duolingo Plus",Weekly,Employed full-time,Yes,Female,Other apps,I'm moderately committed to learning this language.,I am using Duolingo to learn this language for the first time.,I am preparing for a trip,"I want to communicate with locals in a meaningful way,Someday I would like to travel to a country that uses this language,I am planning to move to a different country",Beginner,Not currently a student,1,209,4/8/22 19:38,20.0,2.0,True,False,4.0,17,32.0,27.0,9,49,2
35cb8b0772c911e9bc5cdca9049399ef,Under 18,"$0 - $10,000",JP,Web browser,"No, I have never paid for Duolingo Plus",Weekly,Unemployed,Yes,Male,Textbooks,I'm moderately committed to learning this language.,I am using Duolingo to learn this language for the first time.,I want my family to learn a language together,,Beginner,Part-time student,1,235,3/14/22 23:42,,8.0,False,False,13.0,23,52.0,47.0,5,74,2
35cb8ba672c911e9ab8ddca9049399ef,35 - 54,"$26,000 - $75,000",RU,Android phone or tablet,"No, I have never paid for Duolingo Plus",Daily,Employed full-time,Yes,Female,Movies/TV Shows,I'm extremely committed to learning this language.,I am using Duolingo to review a language I've studied before.,I want to keep my brain healthy,,Intermediate,Not currently a student,1,406,11/12/21 1:02,,34.0,False,True,257.0,90,510.0,498.0,191,196,1
35cb8c4572c911e9913edca9049399ef,18-34,"$76,000 - $150,000",JP,Android phone or tablet,"Yes, I currently pay for Duolingo Plus",Daily,Employed full-time,Yes,Male,,I'm moderately committed to learning this language.,I am using Duolingo to learn this language for the first time.,I want to connect with my heritage or identity,,Intermediate,Not currently a student,1,202,12/19/16 23:31,,29.0,False,True,75.0,93,142.0,142.0,166,1985,3
35cb8d0572c911e983cfdca9049399ef,55 - 74,"$0 - $10,000",CO,iPhone or iPad,"No, I have never paid for Duolingo Plus",Daily,Retired,Yes,Female,,I'm moderately committed to learning this language.,I am using Duolingo to review a language I've studied before.,I want to use my time more productively,Other (please specify),Intermediate,Not currently a student,1,776,3/13/20 0:46,10.0,63.0,False,False,133.0,76,192.0,180.0,40,805,1
35cb8da372c911e9b938dca9049399ef,55 - 74,"$76,000 - $150,000",RU,Android phone or tablet,"Yes, I currently pay for Duolingo Plus",Daily,Retired,Yes,Female,,I'm very committed to learning this language.,I am using Duolingo to review a language I've studied before.,I want to use my time more productively,"I want to spend less time on social media,I want to spend less time playing games,I want to spend less time watching or reading the news",Beginner,Not currently a student,1,713,2/21/19 23:49,,35.0,True,True,234.0,95,668.0,602.0,1190,1191,0
35cb8e4572c911e9a066dca9049399ef,35 - 54,"$76,000 - $150,000",JP,iPhone or iPad,"Yes, I currently pay for Duolingo Plus",Daily,Employed full-time,Yes,Female,"Other apps,Speak with others (language events, conversation groups, meet-ups, etc.)",I'm very committed to learning this language.,I am using Duolingo to learn this language for the first time.,I need to be able to speak the local language where I live,"I am an immigrant,I am an expat,I am studying abroad",Beginner,Not currently a student,1,297,11/1/21 18:11,20.0,-4.0,True,True,125.0,65,348.0,306.0,72,207,0
35cb8ee372c911e9a5f9dca9049399ef,18-34,"$11,000 - $25,000",JP,Android phone or tablet,"No, I have never paid for Duolingo Plus",Weekly,Unemployed,Yes,Female,,I'm moderately committed to learning this language.,I am using Duolingo to review a language I've studied before.,I am preparing for a trip,"I want to communicate with locals in a meaningful way,I want to show respect by speaking the local language,Other (please specify)",Beginner,Not currently a student,1,495,8/20/19 22:12,,41.0,True,True,26.0,51,151.0,150.0,31,1011,2
35cb8f7a72c911e9be76dca9049399ef,55 - 74,"$151,000 or more",JP,Web browser,"Yes, I currently pay for Duolingo Plus",Daily,Employed part-time,Yes,Male,"Other apps,Stories/novels/children's books,In-person language class",I'm very committed to learning this language.,I am using Duolingo to learn this language for the first time.,I want my family to learn a language together,,Beginner,Not currently a student,1,210,3/9/22 18:37,50.0,17.0,True,True,131.0,75,1388.0,1256.0,18,79,0
35cb902372c911e98852dca9049399ef,55 - 74,"$76,000 - $150,000",JP,iPhone or iPad,"Yes, I currently pay for Duolingo Plus",Daily,Employed full-time,Yes,Male,,I'm moderately committed to learning this language.,I am using Duolingo to review a language I've studied before.,I want to keep my brain healthy,,Intermediate,Not currently a student,1,241,6/21/21 4:54,20.0,45.0,True,True,228.0,86,213.0,202.0,193,340,3
35cb90c272c911e99413dca9049399ef,35 - 54,"$26,000 - $75,000",RU,Android phone or tablet,"No, I have never paid for Duolingo Plus",Daily,Employed full-time,Yes,Other,Other (please specify),I'm moderately committed to learning this language.,I am using Duolingo to review a language I've studied before.,I want to improve relationships with some of the people in my life,"I want to learn this language together with my family,Other (please specify)",Advanced,Not currently a student,1,613,8/22/19 22:48,,62.0,True,True,187.0,66,51.0,48.0,917,1009,1
35cb915972c911e9ad9cdca9049399ef,35 - 54,"$26,000 - $75,000",JP,iPhone or iPad,"Yes, I currently pay for Duolingo Plus",Daily,Employed full-time,Yes,Female,"Textbooks,Speak with others (language events, conversation groups, meet-ups, etc.),Online language class",I'm very committed to learning this language.,I am using Duolingo to review a language I've studied before.,I need to be able to speak the local language where I live,"I am an immigrant,I am an expat",Intermediate,Part-time student,1,373,6/8/21 2:18,20.0,16.0,False,True,106.0,191,704.0,611.0,100,353,3
35cb91f872c911e9bbacdca9049399ef,18-34,"$11,000 - $25,000",CO,Android phone or tablet,"No, I have never paid for Duolingo Plus",Daily,Employed full-time,Yes,Male,"Movies/TV Shows,Speak with others (language events, conversation groups, meet-ups, etc.)",I'm moderately committed to learning this language.,I am using Duolingo to review a language I've studied before.,I want to keep my brain healthy,,Intermediate,Not currently a student,1,1704,5/2/20 3:27,,83.0,False,False,111.0,21,32.0,27.0,7,755,1
35cb929972c911e9809cdca9049399ef,55 - 74,"$0 - $10,000",RU,iPhone or iPad,"Yes, I currently pay for Duolingo Plus",Daily,Employed part-time,Yes,Female,"In-person language class,Private tutor",I'm moderately committed to learning this language.,I am using Duolingo to review a language I've studied before.,I am interested in a culture that speaks this language,"To better understand the ""pop culture"" in this language",Intermediate,Part-time student,1,247,10/30/19 10:43,,34.0,True,True,164.0,95,575.0,508.0,93,940,3
35cb933a72c911e9a388dca9049399ef,35 - 54,"$151,000 or more",JP,Android phone or tablet,"Yes, I currently pay for Duolingo Plus",Daily,Employed full-time,Yes,Male,,I'm extremely committed to learning this language.,I am using Duolingo to learn this language for the first time.,I want to keep my brain healthy,,Intermediate,Not currently a student,1,250,10/5/18 13:42,,64.0,True,True,279.0,89,174.0,165.0,382,1330,3
35cb93cf72c911e98115dca9049399ef,55 - 74,"$76,000 - $150,000",JP,iPhone or iPad,"Yes, I currently pay for Duolingo Plus",Daily,Employed full-time,Yes,Female,"Stories/novels/children's books,Movies/TV Shows,Speak with others (language events, conversation groups, meet-ups, etc.)",I'm extremely committed to learning this language.,I am using Duolingo to review a language I've studied before.,I like to learn new languages,It's been a lifelong goal to learn this language,Intermediate,Not currently a student,1,355,11/27/21 1:19,10.0,24.0,True,True,110.0,92,680.0,611.0,162,181,3
35cb947a72c911e9b6ccdca9049399ef,18-34,"$26,000 - $75,000",RU,iPhone or iPad,"Yes, I currently pay for Duolingo Plus",Daily,Employed full-time,Yes,Male,Movies/TV Shows,I'm moderately committed to learning this language.,I am using Duolingo to review a language I've studied before.,I need to be able to speak the local language where I live,I am an immigrant,Intermediate,Not currently a student,1,302,11/21/17 1:19,20.0,26.0,False,True,192.0,76,218.0,203.0,931,1648,3
35cb951972c911e9a80adca9049399ef,35 - 54,"$76,000 - $150,000",RU,iPhone or iPad,"Yes, I currently pay for Duolingo Plus",Daily,Employed full-time,Yes,Female,Movies/TV Shows,I'm extremely committed to learning this language.,I am using Duolingo to review a language I've studied before.,I want to use my time more productively,"I want to spend less time on social media,I want to spend less time watching or reading the news",Intermediate,Not currently a student,1,277,3/1/22 16:25,50.0,30.0,True,True,184.0,86,1724.0,1650.0,85,87,3
35cb95ba72c911e99db3dca9049399ef,Under 18,"$0 - $10,000",TW,Android phone or tablet,"No, I have never paid for Duolingo Plus",Daily,Unemployed,Yes,Prefer not to say,Other apps,I'm very committed to learning this language.,I am using Duolingo to learn this language for the first time.,I need to be able to speak the local language where I live,"I am an expat,Other (please specify)",Intermediate,Part-time student,1,462,5/24/22 18:12,,1.0,False,False,0.0,1,,,0,3,1
35cb965972c911e9afcddca9049399ef,18-34,"$0 - $10,000",CO,Android phone or tablet,"No, I have never paid for Duolingo Plus",Daily,Employed part-time,No,Female,,I'm moderately committed to learning this language.,I am using Duolingo to review a language I've studied before.,I need to be able to speak the local language where I live,"I am an immigrant,I am an expat,I am studying abroad",Beginner,Not currently a student,1,363,1/7/21 3:04,,83.0,True,False,,77,302.0,330.0,487,505,2
35cb98dc72c911e9a28ddca9049399ef,35 - 54,"$26,000 - $75,000",JP,Android phone or tablet,"Yes, I currently pay for Duolingo Plus",Daily,Employed full-time,Yes,Female,Private tutor,I'm extremely committed to learning this language.,I am using Duolingo to learn this language for the first time.,I want my family to learn a language together,,Beginner,Not currently a student,1,172,8/5/20 12:08,,51.0,False,True,82.0,83,143.0,138.0,88,660,0
35cb9a7372c911e990e7dca9049399ef,55 - 74,"$76,000 - $150,000",JP,iPhone or iPad,"Yes, I currently pay for Duolingo Plus",Weekly,Employed full-time,Yes,Female,"Textbooks,Stories/novels/children's books",I'm moderately committed to learning this language.,I am using Duolingo to review a language I've studied before.,I want to use my time more productively,I want to spend less time watching or reading the news,Intermediate,Not currently a student,1,262,10/27/19 6:25,50.0,38.0,True,True,116.0,58,131.0,84.0,2,943,1
35cb9b3a72c911e98751dca9049399ef,55 - 74,"$151,000 or more",RU,iPhone or iPad,"Yes, I currently pay for Duolingo Plus",Daily,Employed full-time,Yes,Male,"Other apps,Textbooks,Stories/novels/children's books,Movies/TV Shows,Speak with others (language events, conversation groups, meet-ups, etc.),Online language class",I'm extremely committed to learning this language.,I am using Duolingo to learn this language for the first time.,I want my family to learn a language together,,Advanced,Not currently a student,1,833,10/25/21 0:37,30.0,62.0,True,True,218.0,95,678.0,638.0,184,214,0
35cb9be672c911e9bca2dca9049399ef,18-34,"$11,000 - $25,000",RU,Android phone or tablet,"No, I have never paid for Duolingo Plus",Weekly,Unemployed,Yes,Male,Other (please specify),I'm moderately committed to learning this language.,I am using Duolingo to review a language I've studied before.,I am preparing for a trip,"I want to learn some basics in the local language,I want to communicate with locals in a meaningful way,I want to show respect by speaking the local language,I have an upcoming trip,Someday I would like to travel to a country that uses this language,I am planning to move to a different country",Intermediate,Not currently a student,1,1166,3/24/21 16:38,,12.0,False,False,39.0,7,28.0,29.0,3,429,1
35cb9c9972c911e9908cdca9049399ef,18-34,"$0 - $10,000",JP,Android phone or tablet,"Yes, I currently pay for Duolingo Plus",Daily,Unemployed,Yes,Male,"Movies/TV Shows,Other (please specify)",I'm very committed to learning this language.,I am using Duolingo to learn this language for the first time.,I want to use my time more productively,"I want to spend less time on social media,I want to spend less time playing games,Other (please specify)",Beginner,Full-time student,1,707,10/6/21 18:04,,29.0,False,True,132.0,88,604.0,536.0,221,233,0
35cb9de372c911e9bfcbdca9049399ef,55 - 74,"$11,000 - $25,000",JP,iPhone or iPad,"Yes, I currently pay for Duolingo Plus",Daily,Retired,Yes,Female,,I'm moderately committed to learning this language.,I am using Duolingo to learn this language for the first time.,I want to keep my brain healthy,,Beginner,Not currently a student,1,340,5/9/22 12:14,20.0,4.0,True,True,12.0,14,53.0,50.0,13,18,0
35cb9e7872c911e9b87adca9049399ef,18-34,"$11,000 - $25,000",RU,Android phone or tablet,"No, I have never paid for Duolingo Plus",Daily,Employed full-time,Yes,Male,"Movies/TV Shows,Speak with others (language events, conversation groups, meet-ups, etc.),In-person language class",I'm extremely committed to learning this language.,I am using Duolingo to review a language I've studied before.,I need to be able to speak the local language where I live,"I am an immigrant,I am studying abroad",Intermediate,Not currently a student,1,408,5/23/22 23:06,,9.0,True,True,17.0,5,69.0,69.0,5,4,1
35cb9f1c72c911e9a81cdca9049399ef,55 - 74,"$151,000 or more",JP,iPhone or iPad,"Yes, I currently pay for Duolingo Plus",Daily,Employed full-time,Yes,Male,Private tutor,I'm extremely committed to learning this language.,I am using Duolingo to learn this language for the first time.,I want to connect with my heritage or identity,,Intermediate,Not currently a student,1,221,8/22/18 18:42,30.0,64.0,False,True,236.0,87,309.0,278.0,54,1374,3
35cb9fba72c911e99878dca9049399ef,35 - 54,"$11,000 - $25,000",JP,Android phone or tablet,"No, I have never paid for Duolingo Plus",Daily,Employed full-time,Yes,Female,"Speak with others (language events, conversation groups, meet-ups, etc.)",I'm very committed to learning this language.,I am using Duolingo to learn this language for the first time.,I want to connect with my heritage or identity,,Intermediate,Not currently a student,1,552,4/10/17 17:19,,64.0,False,False,418.0,85,322.0,327.0,84,1873,1
35cba05972c911e99cbfdca9049399ef,35 - 54,"$151,000 or more",RU,Android phone or tablet,"Yes, I currently pay for Duolingo Plus",Daily,Employed full-time,Yes,Male,,I'm extremely committed to learning this language.,I am using Duolingo to review a language I've studied before.,I need to be able to speak the local language where I live,"I am an immigrant,I am an expat,I am studying abroad",Intermediate,Not currently a student,1,476,2/13/22 20:35,,9.0,True,True,70.0,81,529.0,508.0,80,103,3
35cba0fa72c911e9946bdca9049399ef,35 - 54,"$11,000 - $25,000",RU,Android phone or tablet,"No, I have never paid for Duolingo Plus",Daily,Employed full-time,Yes,Male,"Other apps,Other (please specify)",I'm extremely committed to learning this language.,I am using Duolingo to learn this language for the first time.,I want to use my time more productively,"I want to spend less time on social media,I want to spend less time playing games",Advanced,Not currently a student,1,251,10/21/17 2:27,,35.0,False,False,252.0,45,112.0,121.0,7,1679,2
35cba19972c911e9af34dca9049399ef,18-34,"$26,000 - $75,000",JP,iPhone or iPad,"Yes, I currently pay for Duolingo Plus",Daily,Unemployed,Yes,Female,,I'm very committed to learning this language.,I am using Duolingo to learn this language for the first time.,I want to use my time more productively,"I want to spend less time playing games,I want to spend less time watching or reading the news",Intermediate,Full-time student,1,332,8/9/20 20:36,50.0,64.0,False,True,186.0,86,797.0,731.0,292,656,3
35cba2d972c911e99b81dca9049399ef,Under 18,"$0 - $10,000",JP,iPhone or iPad,"No, I have never paid for Duolingo Plus",Daily,Unemployed,No,Female,In-person language class,I'm extremely committed to learning this language.,I am using Duolingo to learn this language for the first time.,I want to challenge myself,,Intermediate,Full-time student,1,173,3/31/21 18:20,,60.0,True,False,117.0,59,147.0,135.0,50,422,1
35cba37872c911e98c1ddca9049399ef,18-34,"$76,000 - $150,000",JP,iPhone or iPad,"No, I have never paid for Duolingo Plus",Weekly,Employed full-time,Yes,Female,,I'm moderately committed to learning this language.,I am using Duolingo to review a language I've studied before.,I like to learn new languages,"It's been a lifelong goal to learn this language,I want to learn as many languages as I can,Language learning is a hobby,Other (please specify)",Intermediate,Not currently a student,1,1234,4/10/19 12:56,20.0,15.0,True,False,49.0,1,,,0,1143,1
35cba41972c911e995b7dca9049399ef,55 - 74,"$151,000 or more",JP,Web browser,"Yes, I currently pay for Duolingo Plus",Daily,Retired,Yes,Female,"Textbooks,Stories/novels/children's books,Other (please specify)",I'm extremely committed to learning this language.,I am using Duolingo to learn this language for the first time.,I want my family to learn a language together,,Intermediate,Not currently a student,1,464,11/9/19 18:24,,38.0,True,True,210.0,84,287.0,275.0,195,930,3
35cba58072c911e9b55fdca9049399ef,35 - 54,"$76,000 - $150,000",RU,Android phone or tablet,"Yes, I currently pay for Duolingo Plus",Daily,Employed full-time,Yes,Male,"Movies/TV Shows,Speak with others (language events, conversation groups, meet-ups, etc.),Online language class",I'm extremely committed to learning this language.,I am using Duolingo to review a language I've studied before.,I want to keep my brain healthy,,Beginner,Not currently a student,1,364,10/8/21 14:07,,22.0,True,True,149.0,95,839.0,736.0,230,231,0
35cba6c272c911e99243dca9049399ef,55 - 74,"$26,000 - $75,000",JP,iPhone or iPad,"Yes, I currently pay for Duolingo Plus",Daily,Employed full-time,Yes,Female,,I'm extremely committed to learning this language.,I am using Duolingo to learn this language for the first time.,I want my family to learn a language together,,Intermediate,Not currently a student,1,244,12/13/18 22:46,30.0,64.0,False,True,243.0,95,566.0,532.0,585,1261,3
35cba76172c911e9a0badca9049399ef,18-34,"$151,000 or more",CO,iPhone or iPad,"No, I have never paid for Duolingo Plus",Daily,Employed full-time,Yes,Female,Movies/TV Shows,I'm extremely committed to learning this language.,I am using Duolingo to learn this language for the first time.,I want to use my time more productively,"I want to spend less time on social media,I want to spend less time playing games,Other (please specify)",Beginner,Not currently a student,1,428,1/1/21 3:55,50.0,18.0,False,False,28.0,2,13.0,11.0,1,511,2
35cba80272c911e9beffdca9049399ef,55 - 74,"$0 - $10,000",JP,iPhone or iPad,"Yes, I currently pay for Duolingo Plus",Daily,Retired,No,Female,,I'm very committed to learning this language.,I am using Duolingo to review a language I've studied before.,I like to learn new languages,"It's been a lifelong goal to learn this language,I want to learn as many languages as I can,Language learning is a hobby,Other (please specify)",Beginner,Not currently a student,1,285,9/16/16 18:08,,45.0,False,True,73.0,34,131.0,112.0,46,2079,0
35cba89972c911e99565dca9049399ef,18-34,"$26,000 - $75,000",TW,Android phone or tablet,"No, I have never paid for Duolingo Plus",Daily,Unemployed,Yes,Male,Textbooks,I'm very committed to learning this language.,I am using Duolingo to learn this language for the first time.,I am preparing for a trip,"I want to learn some basics in the local language,I want to communicate with locals in a meaningful way,I want to show respect by speaking the local language,I am planning to move to a different country",Beginner,Full-time student,1,387,5/24/22 15:17,,1.0,False,False,0.0,138,,,0,3,2
35cba93872c911e9ad14dca9049399ef,18-34,"$0 - $10,000",TW,Android phone or tablet,"No, I have never paid for Duolingo Plus",Weekly,Unemployed,No,Male,"Other apps,Stories/novels/children's books,In-person language class",I'm very committed to learning this language.,I am using Duolingo to review a language I've studied before.,I need to be able to speak the local language where I live,"I am an immigrant,I am an expat,I am studying abroad",Beginner,Full-time student,1,417,3/29/21 19:16,,58.0,False,False,,15,27.0,21.0,1,424,2
35cba9d772c911e9baa8dca9049399ef,35 - 54,"$0 - $10,000",RU,Android phone or tablet,"No, I have never paid for Duolingo Plus",Monthly,Retired,Yes,Female,"Movies/TV Shows,Online language class",I'm moderately committed to learning this language.,I am using Duolingo to review a language I've studied before.,I want to use my time more productively,"I want to spend less time on social media,I want to spend less time watching or reading the news",Intermediate,Not currently a student,1,407,10/26/20 13:32,,34.0,True,False,162.0,33,122.0,107.0,6,578,1
